,pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_cbflag,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_facility,st_age,st_ageerr1,st_ageerr2,st_agelim,st_j,st_jerr,st_jlim,st_k,st_kerr,st_klim,pl_rade,TSM,good_TSM,ESM,webb approved,HST approved,chen_kipping,hst approved
3305,Kepler-678,b,Kepler-678 b,Transit,0,1,7.27503724,4.27e-06,-4.27e-06,0.0,,,,,,,,,,,,,,,,,,0.45899999999999996,0.059000000000000004,-0.031,0.0,,,,,0,1,0,1,19h41m49.27s,295.45529300000004,+50d29m40.4s,50.49456,875.0,112.58,-61.05,0.0,1927.59,90.3,-90.3,0.0,15.08,,0.0,Kepler-band,15.061,,0.0,5520.0,72.95,-108.11,0.0,0.94,0.04,-0.05,0.0,0.91,0.12,-0.06,0.0,2016-05-10,0,,,,,Kepler,4.47,5.63,-2.81,,13.732000000000001,0.022000000000000002,0.0,13.26,0.034,0.0,5.144892041333995,13.809158087222876,False,,False,,,True
3306,Kepler-679,b,Kepler-679 b,Transit,0,1,12.39358604,3.829e-05,-3.829e-05,0.0,,,,,,,,,,,,,,,,,,0.26899999999999996,0.028999999999999998,-0.035,0.0,,,,,0,1,0,1,19h44m05.12s,296.021342,+50d34m04.0s,50.567783,968.0,89.61,-75.62,0.0,946.82,25.87,-25.87,0.0,15.505,,0.0,Kepler-band,15.529000000000002,,0.0,5403.0,97.13,-105.75,0.0,0.87,0.05,-0.05,0.0,0.84,0.07,-0.06,0.0,2016-05-10,0,,,,,Kepler,4.47,6.27,-2.9,,14.196,0.025,0.0,13.692,0.05,0.0,3.015198168014912,5.801237947963839,False,,False,,,False
3307,Kepler-68,b,Kepler-68 b,Transit,0,3,5.3988,,,0.0,,,,0.0,0.0,,,0.0,,,,0.0,0.024069999999999998,0.0043100000000000005,-0.00415,0.0,Mass,,,,0.0,,,,0.0,0,1,0,1,19h24m07.75s,291.032305,+49d02m25.0s,49.040271999999995,144.77,0.44,-0.44,0.0,144.77,0.44,-0.44,0.0,9.99,0.18,0.0,V (Johnson),9.934,,0.0,5793.0,74.0,-74.0,0.0,1.08,0.05,-0.05,0.0,1.24,0.02,-0.02,0.0,2019-06-27,0,,,,0.0,Kepler,6.3,,,,8.975,0.046,0.0,8.588,0.022000000000000002,0.0,,,False,,False,,,False
3308,Kepler-68,c,Kepler-68 c,Transit,0,3,9.6051,,,0.0,,,,0.0,0.0,,,0.0,,,,0.0,0.00642,0.00541,-0.0056,0.0,Mass,,,,0.0,,,,0.0,0,1,0,1,19h24m07.75s,291.032305,+49d02m25.0s,49.040271999999995,144.77,0.44,-0.44,0.0,144.77,0.44,-0.44,0.0,9.99,0.18,0.0,V (Johnson),9.934,,0.0,5793.0,74.0,-74.0,0.0,1.08,0.05,-0.05,0.0,1.24,0.02,-0.02,0.0,2019-06-27,0,,,,0.0,Kepler,6.3,,,,8.975,0.046,0.0,8.588,0.022000000000000002,0.0,,,False,,False,,,False
3309,Kepler-68,d,Kepler-68 d,Radial Velocity,0,3,634.6,4.1,-3.7,0.0,,,,0.0,0.112,0.035,-0.034,0.0,,,,0.0,0.77,0.03,-0.03,0.0,Msini,,,,0.0,,,,0.0,0,1,0,0,19h24m07.75s,291.032305,+49d02m25.0s,49.040271999999995,144.77,0.44,-0.44,0.0,144.77,0.44,-0.44,0.0,9.99,0.18,0.0,V (Johnson),9.934,,0.0,5793.0,74.0,-74.0,0.0,1.08,0.05,-0.05,0.0,1.24,0.02,-0.02,0.0,2019-06-13,0,,,,0.0,W. M. Keck Observatory,6.3,,,,8.975,0.046,0.0,8.588,0.022000000000000002,0.0,,,False,,False,,,False
3310,Kepler-680,b,Kepler-680 b,Transit,0,1,3.68992629,9.43e-06,-9.43e-06,0.0,,,,,,,,,,,,,,,,,,0.21600000000000003,0.073,-0.022000000000000002,0.0,,,,,0,1,0,1,19h26m29.38s,291.62241,+50d37m05.7s,50.618237,1342.0,446.09,-145.05,0.0,1559.56,57.38,-57.38,0.0,15.242,,0.0,Kepler-band,15.215,,0.0,5890.0,77.37,-99.2,0.0,1.08,0.1,-0.06,0.0,1.11,0.38,-0.11,0.0,2016-05-10,0,,,,,Kepler,3.72,1.93,-2.01,,14.012,0.027000000000000003,0.0,13.764000000000001,0.057,0.0,2.421125666510116,4.844515523246513,False,,False,,,False
3311,Kepler-681,b,Kepler-681 b,Transit,0,1,26.39435646,6.078e-05,-6.078e-05,0.0,,,,,,,,,,,,,,,,,,0.275,0.013999999999999999,-0.013999999999999999,0.0,,,,,0,1,0,1,19h17m35.93s,289.399721,+51d15m01.2s,51.250324,666.0,33.17,-37.24,0.0,700.68,11.41,-11.41,0.0,15.234000000000002,,0.0,Kepler-band,15.227,,0.0,5021.0,63.8,-62.09,0.0,0.8,0.04,-0.05,0.0,0.76,0.03,-0.04,0.0,2016-05-10,0,,,,,Kepler,5.01,5.63,-2.95,,13.757,0.026000000000000002,0.0,13.172,0.035,0.0,3.082451658751305,6.219600697366929,False,,False,,,False
3312,Kepler-682,b,Kepler-682 b,Transit,0,1,12.61190667,6.46e-06,-6.46e-06,0.0,,,,,,,,,,,,,,,,,,0.6579999999999999,0.069,-0.045,0.0,,,,,0,1,0,1,19h16m26.93s,289.11222200000003,+51d44m14.6s,51.737381,951.0,101.45,-67.82,0.0,2102.4,110.24,-110.24,0.0,15.14,,0.0,Kepler-band,15.117,,0.0,5559.0,84.63,-82.16,0.0,0.92,0.04,-0.05,0.0,0.89,0.09,-0.06,0.0,2016-05-10,0,,,,,Kepler,3.98,5.18,-2.34,,13.942,0.026000000000000002,0.0,13.478,0.042,0.0,7.375466150757666,17.41595138025527,False,,False,,,False
3313,Kepler-683,b,Kepler-683 b,Transit,0,1,2.53918318,5.11e-06,-5.11e-06,0.0,,,,,,,,,,,,,,,,,,0.17600000000000002,0.03,-0.015,0.0,,,,,0,1,0,1,19h25m45.60s,291.439982,+37d54m20.4s,37.905656,976.0,166.5,-94.05,0.0,1053.16,31.72,-31.72,0.0,15.026,,0.0,Kepler-band,15.001,,0.0,5703.0,140.91,-149.37,0.0,0.96,0.06,-0.06,0.0,0.95,0.16,-0.08,0.0,2016-05-10,0,,,,,Kepler,4.37,4.19,-2.56,,13.812000000000001,0.025,0.0,13.357999999999999,0.037000000000000005,0.0,1.972769061600835,5.74972881675186,False,,False,,,False
3314,Kepler-684,b,Kepler-684 b,Transit,0,1,6.77030201,8.86e-06,-8.86e-06,0.0,,,,,,,,,,,,,,,,,,0.3,0.027000000000000003,-0.027000000000000003,0.0,,,,,0,1,0,1,19h23m28.92s,290.870517,+38d16m25.1s,38.273635,1066.0,97.73,-92.81,0.0,1819.59,96.22,-96.22,0.0,15.591,,0.0,Kepler-band,15.579,,0.0,5493.0,123.67,-118.74,0.0,0.89,0.06,-0.06,0.0,0.86,0.08,-0.07,0.0,2016-05-10,0,,,,,Kepler,4.37,5.68,-2.73,,14.318,0.027999999999999997,0.0,13.828,0.049,0.0,3.362674536819605,7.558415426134019,False,,False,,,False
3315,Kepler-685,b,Kepler-685 b,Transit,0,1,1.6255222,1.5e-07,-1.5e-07,0.0,,,,,,,,,,,,,,,,,,0.9440000000000001,0.273,-0.106,0.0,,,,,0,1,0,1,19h35m29.26s,293.87192999999996,+38d25m22.6s,38.422948999999996,1145.0,327.07,-137.21,0.0,963.39,32.29,-32.29,0.0,15.001,,0.0,Kepler-band,15.019,,0.0,5963.0,94.44,-126.15,0.0,1.11,0.11,-0.07,0.0,1.16,0.34,-0.13,0.0,2016-05-10,0,,,,,Kepler,3.39,1.6,-1.76,,13.655999999999999,0.026000000000000002,0.0,13.307,0.037000000000000005,0.0,10.581215875859025,,False,,False,,,False
3316,Kepler-686,b,Kepler-686 b,Transit,0,1,1.59474546,1.1e-07,-1.1e-07,0.0,,,,,,,,,,,,,,,,,,1.084,0.17600000000000002,-0.09,0.0,,,,,0,1,0,1,19h00m51.31s,285.213807,+39d01m38.9s,39.027485,1203.0,199.22,-107.4,0.0,1557.43,70.41,-70.41,0.0,15.53,,0.0,Kepler-band,15.524000000000001,,0.0,5649.0,155.14,-112.79,0.0,0.94,0.06,-0.06,0.0,0.92,0.15,-0.08,0.0,2016-05-10,0,,,,,Kepler,4.47,4.47,-2.74,,14.35,0.039,0.0,13.917,0.057,0.0,12.150463993041507,,False,,False,,,False
3317,Kepler-687,b,Kepler-687 b,Transit,0,1,20.50586978,2.828e-05,-2.828e-05,0.0,,,,,,,,,,,,,,,,,,0.314,0.013999999999999999,-0.018000000000000002,0.0,,,,,0,1,0,1,19h17m15.71s,289.315452,+39d09m11.8s,39.153285,628.0,29.2,-34.61,0.0,645.23,11.8,-11.8,0.0,15.398,,0.0,Kepler-band,15.394,,0.0,4841.0,93.0,-63.99,0.0,0.77,0.04,-0.04,0.0,0.73,0.03,-0.04,0.0,2016-05-10,0,,,,,Kepler,5.5,5.78,-3.3,,13.842,0.024,0.0,13.216,0.034,0.0,3.519599348537853,7.967651513906,False,,False,,,False
3318,Kepler-688,b,Kepler-688 b,Transit,0,1,3.89593684,8e-07,-8e-07,0.0,,,,,,,,,,,,,,,,,,0.871,0.157,-0.087,0.0,,,,,0,1,0,1,19h38m37.26s,294.655242,+39d18m30.1s,39.308366,1247.0,225.58,-135.14,0.0,1409.83,63.1,-63.1,0.0,15.725,,0.0,Kepler-band,15.732000000000001,,0.0,5715.0,152.52,-199.21,0.0,0.98,0.07,-0.07,0.0,0.96,0.17,-0.09,0.0,2016-05-10,0,,,,,Kepler,4.27,3.92,-2.54,,14.364,0.033,0.0,13.924000000000001,0.066,0.0,9.762965071899586,27.73691258631364,False,,False,,,False
3319,Kepler-689,b,Kepler-689 b,Transit,0,1,22.36656079,9.811e-05,-9.811e-05,0.0,,,,,,,,,,,,,,,,,,0.258,0.031,-0.021,0.0,,,,,0,1,0,1,19h38m50.55s,294.710624,+39d31m18.3s,39.521744,1044.0,124.63,-86.65,0.0,1167.05,51.08,-51.08,0.0,15.583,,0.0,Kepler-band,15.592,,0.0,5518.0,122.7,-162.69,0.0,0.91,0.05,-0.06,0.0,0.88,0.1,-0.07,0.0,2016-05-10,0,,,,,Kepler,4.57,5.13,-2.88,,14.235999999999999,0.033,0.0,13.714,0.051,0.0,2.8919001016648602,4.188600069512057,False,,False,,,False
3320,Kepler-69,b,Kepler-69 b,Transit,0,2,13.722341,3.5e-05,-3.6e-05,0.0,0.094,0.023,-0.016,0.0,0.16,0.17,-0.001,0.0,89.62,0.26,-0.45,0.0,,,,,,0.2,0.039,-0.026000000000000002,0.0,,,,,0,1,0,1,19h33m02.63s,293.260938,+44d52m08.0s,44.868896,746.33,7.93,-7.93,0.0,746.33,7.93,-7.93,0.0,14.0,,0.0,V (Johnson),13.712,,0.0,5638.0,168.0,-168.0,0.0,0.81,0.09,-0.08,0.0,0.93,0.18,-0.12,0.0,2014-05-14,0,779.0,50.0,-51.0,0.0,Kepler,,,,,12.630999999999998,0.019,0.0,12.234000000000002,0.026000000000000002,0.0,2.2417830245464034,6.719845915222429,False,0.34578129031944926,False,,,False
3321,Kepler-69,c,Kepler-69 c,Transit,0,2,242.4613,0.0059,-0.0064,0.0,0.64,0.15,-0.11,0.0,0.14,0.18,-0.1,0.0,89.85,0.03,-0.08,0.0,,,,,,0.153,0.03,-0.021,0.0,,,,,0,1,0,1,19h33m02.63s,293.260938,+44d52m08.0s,44.868896,746.33,7.93,-7.93,0.0,746.33,7.93,-7.93,0.0,14.0,,0.0,V (Johnson),13.712,,0.0,5638.0,168.0,-168.0,0.0,0.81,0.09,-0.08,0.0,0.93,0.18,-0.12,0.0,2014-05-14,0,299.0,19.0,-20.0,0.0,Kepler,,,,,12.630999999999998,0.019,0.0,12.234000000000002,0.026000000000000002,0.0,1.7149640137779985,1.8207608693483703,False,0.004965252705919453,False,,,False
3322,Kepler-690,b,Kepler-690 b,Transit,0,1,7.74809437,7.63e-06,-7.63e-06,0.0,,,,,,,,,,,,,,,,,,0.531,0.163,-0.067,0.0,,,,,0,1,0,1,19h37m57.58s,294.489906,+39d46m17.2s,39.771446000000005,1653.0,508.7,-208.66,0.0,1741.59,115.96,-115.96,0.0,15.67,,0.0,Kepler-band,15.672,,0.0,5913.0,87.61,-115.89,0.0,1.11,0.1,-0.06,0.0,1.16,0.36,-0.14,0.0,2016-05-10,0,,,,,Kepler,3.55,1.96,-1.88,,14.412,0.036000000000000004,0.0,14.106,0.07400000000000001,0.0,5.951933930170702,8.650179397572064,False,,False,,,False
3323,Kepler-691,b,Kepler-691 b,Transit,0,1,8.114379,1.125e-05,-1.125e-05,0.0,,,,,,,,,,,,,,,,,,0.18600000000000003,0.008,-0.008,0.0,,,,,0,1,0,1,19h15m14.88s,288.812003,+40d02m00.2s,40.033398,239.0,12.27,-12.57,0.0,281.32,3.42,-3.42,0.0,15.877,,0.0,Kepler-band,15.838,,0.0,3715.0,37.37,-36.77,0.0,0.53,0.02,-0.02,0.0,0.5,0.02,-0.02,0.0,2016-05-10,0,,,,,Kepler,3.98,5.61,-2.24,,13.405,0.023,0.0,12.492,0.025,0.0,2.0848582128281556,9.528960515549086,False,,False,,,False
3324,Kepler-692,b,Kepler-692 b,Transit,0,1,21.81293494,7.14e-05,-7.14e-05,0.0,,,,,,,,,,,,,,,,,,0.27699999999999997,0.033,-0.021,0.0,,,,,0,1,0,1,19h39m06.44s,294.77684,+40d09m13.5s,40.153738,1000.0,114.51,-80.82,0.0,1018.97,34.82,-34.82,0.0,15.54,,0.0,Kepler-band,15.55,,0.0,5440.0,157.76,-162.0,0.0,0.9,0.05,-0.05,0.0,0.86,0.1,-0.06,0.0,2016-05-10,0,,,,,Kepler,4.68,6.0,-2.94,,14.204,0.026000000000000002,0.0,13.702,0.049,0.0,3.1048694889967683,4.806275842094796,False,,False,,,False
3325,Kepler-693,b,Kepler-693 b,Transit,0,1,15.37563332,1.072e-05,-1.072e-05,0.0,,,,,,,,,,,,,,,,,,0.9079999999999999,0.045,-0.069,0.0,,,,,0,1,0,1,18h53m00.85s,283.253557,+40d21m29.5s,40.358196,1002.0,54.76,-65.87,0.0,1189.39,57.73,-57.73,0.0,16.422,,0.0,Kepler-band,16.414,,0.0,4881.0,78.78,-77.41,0.0,0.76,0.04,-0.05,0.0,0.72,0.04,-0.04,0.0,2016-05-10,0,,,,,Kepler,4.47,6.05,-2.71,,14.877,0.038,0.0,14.177999999999999,0.071,0.0,10.177694931440671,,False,,False,,,False
3326,Kepler-694,b,Kepler-694 b,Transit,0,1,6.36584161,8.1e-06,-8.1e-06,0.0,,,,,,,,,,,,,,,,,,0.25,0.046,-0.02,0.0,,,,,0,1,0,1,19h24m35.88s,291.14950699999997,+40d25m13.9s,40.420518,1023.0,149.86,-80.34,0.0,1053.33,31.03,-31.03,0.0,15.09,,0.0,Kepler-band,15.085999999999999,,0.0,5700.0,110.52,-116.69,0.0,0.97,0.05,-0.06,0.0,0.95,0.14,-0.07,0.0,2016-05-10,0,,,,,Kepler,4.07,3.85,-2.37,,13.882,0.026000000000000002,0.0,13.493,0.035,0.0,2.8022287806830044,6.555560056569697,False,,False,,,False
3327,Kepler-695,b,Kepler-695 b,Transit,0,1,3.04033042,3e-07,-3e-07,0.0,,,,,,,,,,,,,,,,,,0.8220000000000001,0.063,-0.05,0.0,,,,,0,1,0,1,19h57m15.86s,299.316097,+40d49m20.5s,40.822362,620.0,54.31,-42.99,0.0,863.2,21.85,-21.85,0.0,15.027999999999999,,0.0,Kepler-band,15.113,,0.0,5181.0,199.46,-197.86,0.0,0.84,0.05,-0.05,0.0,0.8,0.06,-0.05,0.0,2016-05-10,0,,,,,Kepler,4.47,6.17,-2.71,,13.514000000000001,0.027999999999999997,0.0,12.922,0.03,0.0,9.21372823088572,50.53495786935784,False,,False,,,False
3328,Kepler-696,b,Kepler-696 b,Transit,0,1,4.19042557,1.6e-06,-1.6e-06,0.0,,,,,,,,,,,,,,,,,,0.5479999999999999,0.145,-0.062,0.0,,,,,0,1,0,1,19h33m59.19s,293.49661000000003,+41d08m15.3s,41.137592,1285.0,338.27,-156.75,0.0,1474.64,59.76,-59.76,0.0,15.27,,0.0,Kepler-band,15.239,,0.0,5903.0,106.82,-160.15,0.0,1.06,0.08,-0.07,0.0,1.08,0.29,-0.12,0.0,2016-05-10,0,,,,,Kepler,3.98,2.27,-2.22,,14.069,0.025,0.0,13.624,0.043,0.0,6.142485487257145,14.506021532437876,False,,False,,,False
3329,Kepler-697,b,Kepler-697 b,Transit,0,1,3.70987065,3.05e-06,-3.05e-06,0.0,,,,,,,,,,,,,,,,,,0.368,0.049,-0.027999999999999997,0.0,,,,,0,1,0,1,18h55m27.45s,283.86439,+41d20m47.2s,41.346458,1091.0,146.18,-87.95,0.0,1325.46,51.04,-51.04,0.0,15.581,,0.0,Kepler-band,15.546,,0.0,5513.0,113.01,-134.25,0.0,0.92,0.05,-0.06,0.0,0.88,0.12,-0.07,0.0,2016-05-10,0,,,,,Kepler,4.37,5.6,-2.65,,14.306,0.027000000000000003,0.0,13.785,0.042,0.0,4.124880765165382,10.494184289156832,False,,False,,,False
3330,Kepler-698,b,Kepler-698 b,Transit,0,1,16.32976218,3.512e-05,-3.512e-05,0.0,,,,,,,,,,,,,,,,,,0.32799999999999996,0.04,-0.04,0.0,,,,,0,1,0,1,19h14m02.40s,288.509997,+41d18m06.4s,41.301769,1135.0,140.38,-91.57,0.0,2119.15,112.3,-112.3,0.0,15.447000000000001,,0.0,Kepler-band,15.432,,0.0,5612.0,128.36,-116.05,0.0,0.94,0.05,-0.06,0.0,0.91,0.11,-0.07,0.0,2016-05-10,0,,,,,Kepler,4.27,4.42,-2.6,,14.255,0.03,0.0,13.799000000000001,0.05,0.0,3.676524160256101,6.060231408973311,False,,False,,,False
3331,Kepler-699,b,Kepler-699 b,Transit,0,1,27.80756293,5.29e-06,-5.29e-06,0.0,,,,,,,,,,,,,,,,,,1.2590000000000001,0.124,-0.10800000000000001,0.0,,,,,0,1,0,1,19h47m33.17s,296.888201,+41d23m45.9s,41.396091,888.0,92.94,-83.75,0.0,2211.43,177.48,-177.48,0.0,15.482000000000001,,0.0,Kepler-band,15.474,,0.0,5330.0,112.77,-71.24,0.0,0.81,0.06,-0.07,0.0,0.78,0.08,-0.07,0.0,2016-05-10,0,,,,,Kepler,4.57,6.27,-3.05,,14.235999999999999,0.03,0.0,13.672,0.038,0.0,14.11202413951961,,False,,False,,,False
3332,Kepler-7,b,Kepler-7 b,Transit,0,1,4.8854892,9e-07,-9e-07,0.0,0.06067,0.00059,-0.00059,0.0,,,,,85.161,0.055,-0.054000000000000006,0.0,0.441,0.043,-0.042,0.0,Mass,1.6219999999999999,0.013000000000000001,-0.013000000000000001,0.0,0.14,0.02,-0.02,0.0,0,1,0,1,19h14m19.56s,288.581516,+41d05m23.3s,41.0898,947.46,21.11,-21.11,0.0,947.46,21.11,-21.11,0.0,12.885,,0.0,Kepler-band,12.865,,0.0,5933.0,44.0,-44.0,0.0,1.36,0.03,-0.03,0.0,1.97,0.01,-0.01,0.0,2015-10-15,0,1630.0,10.0,-10.0,0.0,Kepler,,,,,11.833,0.02,0.0,11.535,0.02,0.0,18.18086032907133,,False,,False,,,False
3333,Kepler-700,b,Kepler-700 b,Transit,0,1,80.8720639,0.0001727,-0.0001727,0.0,,,,,,,,,,,,,,,,,,0.534,0.081,-0.045,0.0,,,,,0,1,0,1,19h08m37.03s,287.1543,+41d33m56.8s,41.565788,1061.0,161.82,-86.23,0.0,1558.53,63.12,-63.12,0.0,15.200999999999999,,0.0,Kepler-band,15.192,,0.0,5692.0,77.65,-115.63,0.0,0.98,0.04,-0.05,0.0,0.96,0.15,-0.07,0.0,2016-05-10,0,,,,,Kepler,4.37,4.03,-2.63,,13.935,0.027999999999999997,0.0,13.569,0.038,0.0,5.985560675538897,6.483725213778576,False,,False,,,False
3334,Kepler-701,b,Kepler-701 b,Transit,0,1,10.35533177,2.064e-05,-2.064e-05,0.0,,,,,,,,,,,,,,,,,,0.253,0.02,-0.04,0.0,,,,,0,1,0,1,19h15m58.60s,288.99418199999997,+41d37m59.8s,41.633278000000004,755.0,60.84,-47.36,0.0,791.66,13.65,-13.65,0.0,15.017999999999999,,0.0,Kepler-band,14.968,,0.0,5343.0,73.58,-88.55,0.0,0.88,0.04,-0.05,0.0,0.84,0.07,-0.05,0.0,2016-05-10,0,,,,,Kepler,4.47,6.2,-2.74,,13.655999999999999,0.026000000000000002,0.0,13.140999999999998,0.033,0.0,2.8358555260512004,7.1983565618898515,False,,False,,,False
3335,Kepler-702,b,Kepler-702 b,Transit,0,1,10.52629406,1.9e-06,-1.9e-06,0.0,,,,,,,,,,,,,,,,,,0.818,0.075,-0.052000000000000005,0.0,,,,,0,1,0,1,19h35m30.75s,293.878112,+41d39m42.4s,41.661770000000004,892.0,87.19,-60.27,0.0,1020.26,30.61,-30.61,0.0,15.305,,0.0,Kepler-band,15.31,,0.0,5419.0,122.25,-143.8,0.0,0.9,0.05,-0.05,0.0,0.86,0.08,-0.05,0.0,2016-05-10,0,,,,,Kepler,4.47,5.65,-2.78,,13.968,0.026000000000000002,0.0,13.492,0.040999999999999995,0.0,9.168892570394789,24.98342319297568,False,,False,,,False
3336,Kepler-703,b,Kepler-703 b,Transit,0,1,4.58352176,1.73e-06,-1.73e-06,0.0,,,,,,,,,,,,,,,,,,0.732,0.331,-0.124,0.0,,,,,0,1,0,1,19h56m44.85s,299.18686099999996,+41d44m33.7s,41.742682,1482.0,656.01,-269.87,0.0,1194.12,49.61,-49.61,0.0,15.287,,0.0,Kepler-band,15.253,,0.0,6185.0,197.61,-248.39,0.0,1.18,0.2,-0.12,0.0,1.27,0.57,-0.21,0.0,2016-05-10,0,,,,,Kepler,2.69,1.3,-0.938,,13.981,0.026000000000000002,0.0,13.62,0.036000000000000004,0.0,8.204925869839837,17.24058156125652,False,,False,,,False
3337,Kepler-704,b,Kepler-704 b,Transit,0,1,3.76182115,1.161e-05,-1.161e-05,0.0,,,,,,,,,,,,,,,,,,0.233,0.054000000000000006,-0.038,0.0,,,,,0,1,0,1,18h53m15.93s,283.316391,+41d50m13.6s,41.83712,1054.0,239.57,-91.31,0.0,1273.25,46.98,-46.98,0.0,15.257,,0.0,Kepler-band,15.249,,0.0,5616.0,77.94,-102.76,0.0,0.97,0.04,-0.05,0.0,0.96,0.22,-0.08,0.0,2016-05-10,0,,,,,Kepler,5.13,4.6,-3.36,,13.955,0.03,0.0,13.557,0.05,0.0,2.61167722359656,6.581038406765446,False,,False,,,False
3338,Kepler-705,b,Kepler-705 b,Transit,0,1,56.0560538,0.0002486,-0.0002486,0.0,,,,,,,,,,,,,,,,,,0.188,0.009000000000000001,-0.006999999999999999,0.0,,,,,0,1,0,1,19h18m02.04s,289.508502,+41d48m43.6s,41.812107,251.0,10.74,-11.45,0.0,279.03,3.84,-3.84,0.0,15.849,,0.0,Kepler-band,15.852,,0.0,3722.0,29.96,-32.88,0.0,0.53,0.02,-0.02,0.0,0.51,0.01,-0.02,0.0,2016-05-10,0,,,,,Kepler,3.89,5.21,-2.16,,13.446,0.022000000000000002,0.0,12.536,0.024,0.0,2.107276043073619,4.841858790851875,False,,False,,,True
3339,Kepler-706,b,Kepler-706 b,Transit,0,1,41.40831347,6.96e-06,-6.96e-06,0.0,,,,,,,,,,,,,,,,,,1.175,0.106,-0.079,0.0,,,,,0,1,0,1,19h27m02.50s,291.760406,+41d56m38.7s,41.944077,810.0,74.95,-58.76,0.0,909.51,20.49,-20.49,0.0,15.196,,0.0,Kepler-band,15.165999999999999,,0.0,5394.0,78.15,-107.67,0.0,0.87,0.04,-0.05,0.0,0.84,0.08,-0.06,0.0,2016-05-10,0,,,,,Kepler,4.79,5.98,-3.04,,13.805,0.025,0.0,13.307,0.038,0.0,13.17047526921012,,False,,False,,,False
3340,Kepler-707,b,Kepler-707 b,Transit,0,1,2.23749275,4.68e-06,-4.68e-06,0.0,,,,,,,,,,,,,,,,,,0.11900000000000001,0.008,-0.009000000000000001,0.0,,,,,0,1,0,1,19h20m01.82s,290.00757000000004,+42d06m59.3s,42.116459000000006,626.0,37.89,-46.24,0.0,601.99,7.16,-7.16,0.0,15.001,,0.0,Kepler-band,14.997,,0.0,5099.0,81.84,-69.76,0.0,0.8,0.04,-0.05,0.0,0.76,0.04,-0.06,0.0,2016-05-10,0,,,,,Kepler,4.9,5.84,-3.0,,13.604000000000001,0.021,0.0,13.004000000000001,0.023,0.0,1.33386089960511,0.7707779585656209,False,,False,,,False
3341,Kepler-708,b,Kepler-708 b,Transit,0,1,3.16789194,3.84e-06,-3.84e-06,0.0,,,,,,,,,,,,,,,,,,0.261,0.057,-0.025,0.0,,,,,0,1,0,1,19h35m15.95s,293.816466,+42d12m45.0s,42.212498,1241.0,278.7,-119.36,0.0,1450.28,62.65,-62.65,0.0,15.533,,0.0,Kepler-band,15.508,,0.0,5692.0,138.46,-151.78,0.0,0.97,0.06,-0.06,0.0,0.96,0.21,-0.09,0.0,2016-05-10,0,,,,,Kepler,4.37,4.26,-2.65,,14.32,0.027999999999999997,0.0,13.870999999999999,0.052000000000000005,0.0,2.9255268470330567,7.029388275206358,False,,False,,,False
3342,Kepler-709,b,Kepler-709 b,Transit,0,1,16.08524954,2.644e-05,-2.644e-05,0.0,,,,,,,,,,,,,,,,,,0.261,0.016,-0.017,0.0,,,,,0,1,0,1,19h28m25.25s,292.105207,+42d22m49.1s,42.380318,668.0,41.44,-45.96,0.0,677.61,12.1,-12.1,0.0,15.219000000000001,,0.0,Kepler-band,15.197000000000001,,0.0,5071.0,83.59,-83.42,0.0,0.8,0.04,-0.05,0.0,0.77,0.04,-0.05,0.0,2016-05-10,0,,,,,Kepler,4.9,6.02,-2.99,,13.753,0.024,0.0,13.145,0.034,0.0,2.9255268470330567,6.800561554453136,False,,False,,,False
3343,Kepler-710,b,Kepler-710 b,Transit,0,1,4.34728553,8.34e-06,-8.34e-06,0.0,,,,,,,,,,,,,,,,,,0.168,0.021,-0.013000000000000001,0.0,,,,,0,1,0,1,19h27m51.40s,291.964161,+42d41m46.1s,42.696144,919.0,122.11,-78.32,0.0,1510.8,47.07,-47.07,0.0,15.024000000000001,,0.0,Kepler-band,15.011,,0.0,5611.0,156.89,-127.02,0.0,0.94,0.06,-0.06,0.0,0.91,0.12,-0.07,0.0,2016-05-10,0,,,,,Kepler,4.17,4.62,-2.49,,13.806,0.027000000000000003,0.0,13.378,0.044000000000000004,0.0,1.883097740618979,4.77777496662519,False,,False,,,False
